32.66225 3.617739 0.26890441568167317
32.66375 3.44898 0.2653061224489796
32.66525 4.853532 0.33981518172992004
32.66675 4.602417 0.2946395397925292
32.66825 5.355556 0.34498165991688945
32.66975 5.406439 0.33211492449804947
32.67125 5.313725 0.32278583594420257
32.67275 5.068182 0.3393905573424563
32.67425 5.236727 0.3235260773264439
32.67575 5.23913 0.3374820586143484
32.67725 5.411205 0.3429212107422098
32.67875 5.28 0.32496153618543844
32.68025 5.152174 0.334669659094362
32.68175 4.804348 0.3231754075504023
32.68325 4.215686 0.2875074176199055
32.68475 4.489362 0.30906040524114786
32.68625 4.278663 0.29248337571164595
32.68775 3.651163 0.29139451363120156
32.68925 3.55102 0.26920216241373307
32.69075 3.744681 0.28226593960471486
32.69225 3.638298 0.27822759214089404
32.69375 3.895833 0.28489154856619464
32.69525 3.24283 0.2571731337242777
32.69675 3.416667 0.2667968432263687
32.69825 3.217391 0.2644679360999226
32.69975 3.297872 0.2648914808082709
32.70125 3.062812 0.25523429710867396
32.70275 3.24 0.2545584412271571
32.70425 3.303226 0.26792699231919487
32.70575 2.645833 0.23477974311634675
32.70725 3.118051 0.2496438925031215
32.70875 3.254631 0.27506655003151137
32.71025 3.257964 0.2551834170604113
32.71175 3.32441 0.2603879226983547
32.71325 3.666667 0.2854496128592251
32.71475 4.1875 0.29536347664078805
32.71625 3.625 0.2748105407973525
32.71775 3.510638 0.27330282082266233
32.71925 3.612245 0.2715129529724504
32.72075 3.576536 0.28187051808010044
32.72225 3.941123 0.27526000241804943
32.72375 3.20306 0.2556320374603337
32.72525 3.541073 0.27735821501270774
32.72675 4.019525 0.2893317329400545
32.72825 4.019009 0.2954834054850877
32.72975 3.868251 0.28993769103704087
32.73125 3.8 0.27568097504180444
32.73275 4.485774 0.315617940953269
32.73425 3.938776 0.2835192650908123
32.73575 4.295017 0.3021963142283459
32.73725 3.787234 0.2838651928537518
32.73875 4.596154 0.29730047757192896
32.74025 5.175981 0.3390897609990697
32.74175 4.636756 0.3140407696427177
32.74325 4.7985 0.309741873361168
32.74475 5.367742 0.34154124051344975
32.74625 5.304348 0.3395760728655067
32.74775 6.120497 0.3533670758189613
32.74925 6.4 0.3771236166328253
32.75075 6.834555 0.3734116461378005
32.75225 7.510638 0.3997509410224667
32.75375 6.891304 0.3870542133644534
32.75525 8.12 0.4029888335921977
32.75675 8.352655 0.4307553083993684
32.75825 8.795918 0.4236844794291162
32.75975 10.354167 0.4644478502001657
32.76125 10.909091 0.4979295977319692
32.76275 10.251761 0.44827821382289335
32.76425 12.229977 0.5100252866268097
32.76575 12.531915 0.5163685574260254
32.76725 15.367347 0.5600172544494794
32.76875 15.037554 0.5655454245395368
32.77025 17.44 0.590592922409336
32.77175 20.264237 0.6496416098085663
32.77325 21.125998 0.6850574192898254
32.77475 23.908884 0.7056483945006409
32.77625 28.680851 0.7811727553483327
32.77775 28.979167 0.7770023416238132
32.77925 33.966723 0.859160226586982
32.78075 35.77551 0.8544661802227886
32.78225 41.790698 0.9858380648477508
32.78375 43.364574 0.9044105087688282
32.78525 48.164714 1.0460707472150026
32.78675 52.106383 1.052922811204989
32.78825 53.503154 1.0141980752214343
32.78975 58.585366 1.1953708053505214
32.79125 56.582318 1.0636225042290592
32.79275 55.405968 1.109229145870228
32.79425 58.224228 1.137287396202559
32.79575 55.253106 1.1204046750160155
32.79725 54.451076 1.0996291156154845
32.79875 50.504584 1.0476416037547203
32.80025 47.4 1.0263202878893767
32.80175 41.565217 0.9505743960467585
32.80325 38.145545 0.930933106075303
32.80475 33.636364 0.8743356391668793
32.80625 29.448747 0.7831448898962855
32.80775 25.724401 0.7559463864901822
32.80925 26.065789 0.5856371864281023
32.81075 23.148936 0.7018052128710912
32.81225 19.512413 0.590202296406281
32.81375 16.77551 0.5851131096665898
32.81525 16.363636 0.6098367211363063
32.81675 14.560272 0.5625123685941367
32.81825 14.590909 0.5758572481509058
32.81975 12.148048 0.5138076650066967
32.82125 11.56 0.4808326112068523
32.82275 11.4309 0.4984109176471998
32.82425 9.695652 0.45910243656397554
32.82575 9.252243 0.44361111044709517
32.82725 9.134291 0.4272841139574156
32.82875 9.2 0.4521553322083512
32.83025 7.509804 0.3837330547211946
32.83175 7.992029 0.4121574372296846
32.83325 7.497559 0.39515607598589575
32.83475 7.285714 0.3856008903610446
32.83625 6.852693 0.3772283374345999
32.83775 6.469388 0.36335701662785425
32.83925 6.680851 0.3770222371631776
32.84075 5.630435 0.3498581943354583
32.84225 5.583104 0.3307145249564079
32.84375 5.95 0.3856812155135378
32.84525 5.46 0.3304542328371661
32.84675 5.264839 0.34198801679062885
32.84825 4.837209 0.33540011864781294
32.84975 5.021277 0.3268572658667493
32.85125 5.045455 0.33862873694889406
32.85275 4.2 0.30550504633038933
32.85425 4.702875 0.3268724360937317
32.85575 4.82 0.31048349392520047
32.85725 4.748314 0.32844773406718547
32.85875 4.055446 0.23896942044060218
32.86025 4.111111 0.302254900194121
32.86175 4.653061 0.3081565075620714
32.86325 4.595745 0.3127008182276398
32.86475 4.05993 0.2878007978000053
32.86625 3.847826 0.2892203194706537
32.86775 3.873739 0.28403632561246167
32.86925 4.331829 0.3102087340510976
32.87075 4.062479 0.29395068046176676
32.87225 4.078431 0.28278833533050896
32.87375 4.466667 0.31505437508350725
32.87525 3.6863 0.277079277748651
32.87675 4.206964 0.2960009455995188
32.87825 4.5 0.3061862178478973
32.87975 4.148936 0.2971114902929562
32.88125 4.5 0.3061862178478973
32.88275 3.938776 0.2835192650908123
32.88425 4.021277 0.29250483159292595
32.88575 3.791667 0.2810570325673342
32.88725 4.129032 0.2995514839163919
32.88875 4.438613 0.2979001947041817
32.89025 4.847826 0.3246344461536539
32.89175 4.48787 0.30895769324206473
32.89325 5.238363 0.3236271476411351
32.89475 5.824109 0.3557640593547279
32.89625 5.444998 0.3403123961448986
32.89775 6.44898 0.3627834456047179
32.89925 6.510204 0.3645014510100357
32.90075 6.529744 0.3726721801089581
32.90225 7.086957 0.39251021924495194
32.90375 7.380525 0.39620734617900233
32.90525 7.571429 0.393088985393025
32.90675 7.914894 0.41036811748906193
32.90825 7.673913 0.4084411788707812
32.90975 7.24 0.38052595180880894
32.91125 7.149745 0.39417821983765416
32.91275 7.627451 0.3867271161434514
32.91425 6.913043 0.38766422826363056
32.91575 6.958333 0.38074306005202224
32.91725 6.044444 0.36649827783268096
32.91875 6.565217 0.3777858086300601
32.92025 5.897959 0.3469387755102041
32.92175 5.021739 0.33040617725153615
32.92325 5.243226 0.32706345255990105
32.92475 4.656478 0.3146556510181792
32.92625 4.430015 0.2946802352881673
32.92775 4.837473 0.331458214775334
32.92925 4.28 0.29257477676655586
32.93075 3.998698 0.2885811954036008
32.93225 3.545455 0.28386354538174535
32.93375 3.558888 0.266749921931923
32.93525 3.212766 0.2614511856903087
32.93675 3.277951 0.2559649913777029
32.93825 3.844444 0.2922876986214646
32.93975 2.887886 0.25328437072663945
32.94125 3.263189 0.24809565930734392
32.94275 3.204545 0.26987141106904355
32.94425 3.083333 0.2534484387624258
32.94575 2.763202 0.24234881171154043
32.94725 2.816327 0.2397416351932802
32.94875 3.511111 0.2793290019994786
32.95025 2.659574 0.2378795720744457
32.95175 3.100064 0.25144837233270523
32.95325 2.853238 0.24376856306087083
32.95475 2.595745 0.23500768121675022
32.95625 2.771743 0.2509418193468174
32.95775 2.729129 0.22902342895496428
32.95925 3.115385 0.24476773194918952
32.96075 2.978261 0.2544499980591223
32.96225 2.799028 0.24935724340874585
32.96375 2.73913 0.24402113392003966
32.96525 2.874064 0.24465661176899667
32.96675 3.165636 0.25676700044908196
32.96825 2.217391 0.2195544551817843
32.96975 2.704545 0.24792527533262987
32.97125 3.079038 0.24811593668960163
32.97275 2.260102 0.22162122164342155
32.97425 2.672098 0.2409349410761041
32.97575 2.911066 0.25147778743332466
32.97725 2.46581 0.23404437354480223
32.97875 2.365838 0.21966255427444756
32.98025 2.682927 0.25580703613906136
32.98175 2.856232 0.2413956685485339
32.98325 2.822222 0.25043172599076985
32.98475 2.474963 0.1981556132362407
32.98625 2.407396 0.22161872854217846
32.98775 2.508137 0.2308927105402902
32.98925 2.7382 0.24393827445181554
32.99075 2.386994 0.22067766811893083
32.99225 2.574468 0.23404255319148937
32.99375 2.732951 0.23609100120413462
32.99525 2.352635 0.22131728432498946
32.99675 3.0 0.2581988897471611
32.99825 2.720615 0.21116064494504688
32.99975 2.583333 0.23199018178458422
33.00125 2.325297 0.2247949567736742
33.00275 3.0 0.2672612419124244
33.00425 3.088715 0.2648551605891407
33.00575 2.067514 0.21915600451964523
33.00725 2.997715 0.2702948729665662
33.00875 2.744681 0.24165567428937335
33.01025 2.6 0.20816659994661327
33.01175 2.791667 0.2411632688081297
33.01325 3.0 0.25264557631995566
33.01475 2.631814 0.23171828761952024
33.01625 2.792019 0.24582356045398546
33.01775 2.040338 0.20610529471149858
33.01925 2.275839 0.22001367487486556
33.02075 2.499219 0.22353694245546166
33.02225 2.454545 0.2361887464866651
33.02375 2.791667 0.2411632688081297
33.02525 2.446809 0.22816607010135337
33.02675 2.5625 0.23105284388352954
33.02825 2.510204 0.22633747972264118
33.02975 2.700332 0.23961573782505555
33.03125 2.645833 0.23477974311634675
33.03275 2.672617 0.2335076445982194
33.03425 2.422222 0.23200681130912335
33.03575 2.754224 0.23704584076245586
33.03725 2.95248 0.2560124890943222
33.03875 2.645833 0.23477974311634675
33.04025 2.693019 0.23439720075131262
33.04175 2.915578 0.2438128982346255
33.04325 2.956522 0.2535196476019696
33.04475 2.9375 0.24738212681328994
33.04625 3.105351 0.25700064550018364
33.04775 3.390153 0.27142945459931916
33.04925 3.311422 0.26261285181476846
33.05075 3.81002 0.28164474708588016
33.05225 3.659091 0.2883767622829436
33.05375 3.884502 0.270646083100197
33.05525 3.727273 0.2910511017014931
33.05675 4.594217 0.31259689638708554
33.05825 4.017146 0.2805696717849622
33.05975 3.958333 0.28716768233521295
33.06125 4.590909 0.32301523644436125
33.06275 4.186137 0.29526736096339107
33.06425 4.163636 0.27514083546221013
33.06575 4.960833 0.29489089176682726
33.06725 5.136364 0.34166582678120244
33.06875 5.063497 0.33172074751725633
33.07025 5.044679 0.3424550930657461
33.07175 4.510204 0.30338915810854095
33.07325 4.209302 0.3128749778389235
33.07475 5.069767 0.3433679781449628
33.07625 4.977069 0.3253611653738168
33.07775 3.561341 0.2723425308037128
33.07925 3.468282 0.26600507104429044
33.08075 3.828514 0.28536061926218653
33.08225 3.254237 0.26308949156483574
33.08375 3.732314 0.27590055849011974
33.08525 2.77585 0.24827958112419596
33.08675 3.597751 0.26816055695187985
33.08825 2.955556 0.25627916877046214
33.08975 3.123983 0.2550721502410078
33.09125 2.795027 0.23879528029520436
33.09275 2.749105 0.23927888667649452
33.09425 2.956522 0.2535196476019696
33.09575 2.938776 0.24489795918367346
33.09725 2.91465 0.24373525081480557
33.09875 3.362442 0.27639105568980193
33.10025 2.774625 0.23792216848587774
33.10175 2.68463 0.22936337853216657
33.10325 2.817181 0.25299035798446673
33.10475 2.510204 0.22633747972264118
33.10625 2.376952 0.22978866633060413
33.10775 2.533333 0.23726840560069581
33.10925 2.705882 0.23034000244060254
