32.806250	29.448747	48.015625	1414.000000
32.807750	25.724401	45.015625	1158.000000
32.809250	26.065789	76.000000	1981.000000
32.810750	23.148936	47.000000	1088.000000
32.812250	19.512413	56.015625	1093.000000
32.813750	16.775510	49.000000	822.000000
32.815250	16.363636	44.000000	720.000000
32.816750	14.560272	46.015625	670.000000
32.818250	14.590909	44.000000	642.000000
32.819750	12.148048	46.015625	559.000000
32.821250	11.560000	50.000000	578.000000
32.822750	11.430900	46.015625	526.000000
32.824250	9.695652	46.000000	446.000000
32.825750	9.252243	47.015625	435.000000
32.827250	9.134291	50.031250	457.000000
32.828750	9.200000	45.000000	414.000000
32.830250	7.509804	51.000000	383.000000
32.831750	7.992029	47.046875	376.000000
32.833250	7.497559	48.015625	360.000000
32.834750	7.285714	49.000000	357.000000
32.836250	6.852693	48.156250	330.000000
32.837750	6.469388	49.000000	317.000000
32.839250	6.680851	47.000000	314.000000
32.840750	5.630435	46.000000	259.000000
32.842250	5.583104	51.046875	285.000000
32.843750	5.950000	40.000000	238.000000
32.845250	5.460000	50.000000	273.000000
32.846750	5.264839	45.015625	237.000000
32.848250	4.837209	43.000000	208.000000
32.849750	5.021277	47.000000	236.000000
32.851250	5.045455	44.000000	222.000000
32.852750	4.200000	45.000000	189.000000
32.854250	4.702875	44.015625	207.000000
32.855750	4.820000	50.000000	241.000000
32.857250	4.748314	44.015625	209.000000
32.858750	4.055446	71.015625	288.000000
32.860250	4.111111	45.000000	185.000000
32.861750	4.653061	49.000000	228.000000
32.863250	4.595745	47.000000	216.000000
32.864750	4.059930	49.015625	199.000000
32.866250	3.847826	46.000000	177.000000
32.867750	3.873739	48.015625	186.000000
32.869250	4.331829	45.015625	195.000000
32.870750	4.062479	47.015625	191.000000
32.872250	4.078431	51.000000	208.000000
32.873750	4.466667	45.000000	201.000000
32.875250	3.686300	48.015625	177.000000
32.876750	4.206964	48.015625	202.000000
32.878250	4.500000	48.000000	216.000000
32.879750	4.148936	47.000000	195.000000
32.881250	4.500000	48.000000	216.000000
32.882750	3.938776	49.000000	193.000000
32.884250	4.021277	47.000000	189.000000
32.885750	3.791667	48.000000	182.000000
32.887250	4.129032	46.015625	190.000000
32.888750	4.438613	50.015625	222.000000
32.890250	4.847826	46.000000	223.000000
32.891750	4.487870	47.015625	211.000000
32.893250	5.238363	50.015625	262.000000
32.894750	5.824109	46.015625	268.000000
32.896250	5.444998	47.015625	256.000000
32.897750	6.448980	49.000000	316.000000
32.899250	6.510204	49.000000	319.000000
32.900750	6.529744	47.015625	307.000000
32.902250	7.086957	46.000000	326.000000
32.903750	7.380525	47.015625	347.000000
32.905250	7.571429	49.000000	371.000000
32.906750	7.914894	47.000000	372.000000
32.908250	7.673913	46.000000	353.000000
32.909750	7.240000	50.000000	362.000000
32.911250	7.149745	46.015625	329.000000
32.912750	7.627451	51.000000	389.000000
32.914250	6.913043	46.000000	318.000000
32.915750	6.958333	48.000000	334.000000
32.917250	6.044444	45.000000	272.000000
32.918750	6.565217	46.000000	302.000000
32.920250	5.897959	49.000000	289.000000
32.921750	5.021739	46.000000	231.000000
32.923250	5.243226	49.015625	257.000000
32.924750	4.656478	47.031250	219.000000
32.926250	4.430015	51.015625	226.000000
32.927750	4.837473	44.031250	213.000000
32.929250	4.280000	50.000000	214.000000
32.930750	3.998698	48.015625	192.000000
32.932250	3.545455	44.000000	156.000000
32.933750	3.558888	50.015625	178.000000
32.935250	3.212766	47.000000	151.000000
32.936750	3.277951	50.031250	164.000000
32.938250	3.844444	45.000000	173.000000
32.939750	2.887886	45.015625	130.000000
32.941250	3.263189	53.015625	173.000000
32.942750	3.204545	44.000000	141.000000
32.944250	3.083333	48.000000	148.000000
32.945750	2.763202	47.046875	130.000000
32.947250	2.816327	49.000000	138.000000
32.948750	3.511111	45.000000	158.000000
32.950250	2.659574	47.000000	125.000000
32.951750	3.100064	49.031250	152.000000
32.953250	2.853238	48.015625	137.000000
32.954750	2.595745	47.000000	122.000000
32.956250	2.771743	44.015625	122.000000
32.957750	2.729129	52.031250	142.000000
32.959250	3.115385	52.000000	162.000000
32.960750	2.978261	46.000000	137.000000
32.962250	2.799028	45.015625	126.000000
32.963750	2.739130	46.000000	126.000000
32.965250	2.874064	48.015625	138.000000
32.966750	3.165636	48.015625	152.000000
32.968250	2.217391	46.000000	102.000000
32.969750	2.704545	44.000000	119.000000
32.971250	3.079038	50.015625	154.000000
32.972750	2.260102	46.015625	104.000000
32.974250	2.672098	46.031250	123.000000
32.975750	2.911066	46.031250	134.000000
32.977250	2.465810	45.015625	111.000000
32.978750	2.365838	49.031250	116.000000
32.980250	2.682927	41.000000	110.000000
32.981750	2.856232	49.015625	140.000000
32.983250	2.822222	45.000000	127.000000
32.984750	2.474963	63.031250	156.000000
32.986250	2.407396	49.015625	118.000000
32.987750	2.508137	47.046875	118.000000
32.989250	2.738200	46.015625	126.000000
32.990750	2.386994	49.015625	117.000000
32.992250	2.574468	47.000000	121.000000
32.993750	2.732951	49.031250	134.000000
32.995250	2.352635	48.031250	113.000000
32.996750	3.000000	45.000000	135.000000
32.998250	2.720615	61.015625	166.000000
32.999750	2.583333	48.000000	124.000000
33.001250	2.325297	46.015625	107.000000
33.002750	3.000000	42.000000	126.000000
33.004250	3.088715	44.031250	136.000000
33.005750	2.067514	43.046875	89.000000
33.007250	2.997715	41.031250	123.000000
33.008750	2.744681	47.000000	129.000000
33.010250	2.600000	60.000000	156.000000
33.011750	2.791667	48.000000	134.000000
33.013250	3.000000	47.000000	141.000000
33.014750	2.631814	49.015625	129.000000
33.016250	2.792019	46.203125	129.000000
33.017750	2.040338	48.031250	98.000000
33.019250	2.275839	47.015625	107.000000
33.020750	2.499219	50.015625	125.000000
33.022250	2.454545	44.000000	108.000000
33.023750	2.791667	48.000000	134.000000
33.025250	2.446809	47.000000	115.000000
33.026750	2.562500	48.000000	123.000000
33.028250	2.510204	49.000000	123.000000
33.029750	2.700332	47.031250	127.000000
33.031250	2.645833	48.000000	127.000000
33.032750	2.672617	49.015625	131.000000
33.034250	2.422222	45.000000	109.000000
33.035750	2.754224	49.015625	135.000000
33.037250	2.952480	45.046875	133.000000
33.038750	2.645833	48.000000	127.000000
33.040250	2.693019	49.015625	132.000000
33.041750	2.915578	49.046875	143.000000
33.043250	2.956522	46.000000	136.000000
33.044750	2.937500	48.000000	141.000000
33.046250	3.105351	47.015625	146.000000
33.047750	3.390153	46.015625	156.000000
33.049250	3.311422	48.015625	159.000000
33.050750	3.810020	48.031250	183.000000
33.052250	3.659091	44.000000	161.000000
33.053750	3.884502	53.031250	206.000000
33.055250	3.727273	44.000000	164.000000
33.056750	4.594217	47.015625	216.000000
33.058250	4.017146	51.031250	205.000000
33.059750	3.958333	48.000000	190.000000
33.061250	4.590909	44.000000	202.000000
33.062750	4.186137	48.015625	201.000000
33.064250	4.163636	55.000000	229.000000
33.065750	4.960833	57.046875	283.000000
33.067250	5.136364	44.000000	226.000000
33.068750	5.063497	46.015625	233.000000
33.070250	5.044679	43.015625	217.000000
33.071750	4.510204	49.000000	221.000000
33.073250	4.209302	43.000000	181.000000
33.074750	5.069767	43.000000	218.000000
33.076250	4.977069	47.015625	234.000000
33.077750	3.561341	48.015625	171.000000
33.079250	3.468282	49.015625	170.000000
33.080750	3.828514	47.015625	180.000000
33.082250	3.254237	47.015625	153.000000
33.083750	3.732314	49.031250	183.000000
33.085250	2.775850	45.031250	125.000000
33.086750	3.597751	50.031250	180.000000
33.088250	2.955556	45.000000	133.000000
33.089750	3.123983	48.015625	150.000000
33.091250	2.795027	49.015625	137.000000
33.092750	2.749105	48.015625	132.000000
33.094250	2.956522	46.000000	136.000000
33.095750	2.938776	49.000000	144.000000
33.097250	2.914650	49.062500	143.000000
33.098750	3.362442	44.015625	148.000000
33.100250	2.774625	49.015625	136.000000
33.101750	2.684630	51.031250	137.000000
33.103250	2.817181	44.015625	124.000000
33.104750	2.510204	49.000000	123.000000
33.106250	2.376952	45.015625	107.000000
33.107750	2.533333	45.000000	114.000000
33.109250	2.705882	51.000000	138.000000
